email_text,email_version,weekday,user_country,opened,clicked,hour_bin,purchase_bin,pred_proba
short_email,personalized,Thursday,UK,0,0,Morning,6-10,0.48496666232973484
long_email,generic,Thursday,US,0,0,Morning,3-5,0.6477142803053934
long_email,generic,Friday,US,0,0,Morning,11+,0.39592841311894356
long_email,generic,Thursday,US,0,0,Morning,11+,0.3877110171730985
long_email,generic,Thursday,UK,0,0,Night,1-2,0.33460379021489467
long_email,personalized,Friday,US,0,0,Night,3-5,0.7787540185002365
short_email,generic,Saturday,US,0,0,Morning,3-5,0.41864564196083115
long_email,personalized,Friday,US,0,0,Night,11+,0.661551330334452
long_email,personalized,Wednesday,UK,1,1,Morning,6-10,0.49868462427780025
long_email,personalized,Sunday,US,0,0,Morning,3-5,0.6127194005301457
long_email,personalized,Thursday,US,0,0,Morning,6-10,0.33730179199787924
short_email,generic,Thursday,US,0,0,Night,3-5,0.5466049083857598
short_email,personalized,Friday,US,0,0,Night,3-5,0.5701008899345708
long_email,personalized,Saturday,US,0,0,Morning,3-5,0.6121033382406349
short_email,generic,Wednesday,US,0,0,Morning,6-10,0.41949856047170964
short_email,generic,Tuesday,UK,1,0,Morning,11+,0.4556425545086503
short_email,generic,Monday,US,0,0,Morning,6-10,0.34676104713183803
short_email,generic,Tuesday,US,0,0,Morning,6-10,0.42029041738096296
long_email,personalized,Sunday,US,0,0,Night,6-10,0.6773795441556518
short_email,generic,Sunday,US,1,0,Morning,3-5,0.4107053858905531
long_email,personalized,Wednesday,US,0,0,Afternoon,6-10,0.5138426025097826
short_email,personalized,Sunday,US,0,0,Night,3-5,0.6900999305166832
short_email,generic,Tuesday,US,0,0,Morning,6-10,0.42029041738096296
long_email,personalized,Friday,US,1,0,Afternoon,6-10,0.5635821776219732
short_email,personalized,Sunday,UK,0,0,Morning,6-10,0.4086438179970643
long_email,personalized,Friday,US,0,0,Afternoon,6-10,0.5635821776219732
short_email,personalized,Tuesday,US,0,0,Night,1-2,0.6441242442098507
short_email,generic,Friday,UK,1,0,Afternoon,11+,0.7688801084868924
short_email,personalized,Tuesday,US,0,0,Night,1-2,0.6441242442098507
short_email,generic,Monday,UK,0,0,Night,3-5,0.5114847010801973
long_email,personalized,Thursday,UK,0,0,Afternoon,1-2,0.4327427050973083
long_email,personalized,Friday,US,1,0,Morning,3-5,0.7351927726428115
short_email,personalized,Tuesday,US,0,0,Night,3-5,0.6747194369689383
long_email,generic,Wednesday,US,0,0,Morning,3-5,0.31128431606641926
long_email,personalized,Friday,US,0,0,Morning,3-5,0.7351927726428115
long_email,personalized,Sunday,US,0,0,Morning,3-5,0.6127194005301457
long_email,personalized,Friday,US,1,1,Afternoon,6-10,0.5635821776219732
long_email,personalized,Friday,US,0,0,Morning,3-5,0.7351927726428115
long_email,personalized,Monday,US,0,0,Afternoon,3-5,0.7305320524279756
short_email,personalized,Monday,US,0,0,Afternoon,3-5,0.7655673705545738
short_email,generic,Sunday,ES,0,0,Afternoon,6-10,0.3415517434006107
short_email,personalized,Saturday,UK,0,0,Morning,6-10,0.4756091047207452
short_email,personalized,Sunday,US,0,0,Morning,6-10,0.4931109678497853
long_email,personalized,Tuesday,US,0,0,Morning,1-2,0.5450965417422567
long_email,personalized,Saturday,US,1,0,Night,3-5,0.7353555371690296
long_email,generic,Tuesday,US,1,0,Night,3-5,0.43927194944822673
short_email,generic,Monday,US,0,0,Morning,3-5,0.3076066103173423
short_email,generic,Friday,US,0,0,Morning,6-10,0.325811669969642
short_email,generic,Tuesday,US,0,0,Morning,3-5,0.5402435789072131
long_email,personalized,Monday,UK,1,1,Morning,6-10,0.4797068422343084
long_email,personalized,Saturday,US,0,0,Morning,6-10,0.5453265308666994
short_email,personalized,Wednesday,US,0,0,Morning,6-10,0.6248170897231878
long_email,personalized,Sunday,US,0,0,Morning,6-10,0.604924581128346
long_email,personalized,Thursday,UK,0,0,Night,3-5,0.3481322246213538
short_email,personalized,Tuesday,UK,1,1,Afternoon,3-5,0.6691019118806554
short_email,personalized,Tuesday,US,1,0,Night,1-2,0.6441242442098507
short_email,generic,Saturday,US,0,0,Night,3-5,0.4972992315776819
short_email,generic,Monday,US,0,0,Morning,6-10,0.34676104713183803
long_email,personalized,Tuesday,US,0,0,Afternoon,6-10,0.5683097534388076
long_email,personalized,Friday,US,0,0,Afternoon,3-5,0.7563298625125633
long_email,personalized,Tuesday,ES,0,0,Afternoon,3-5,0.5375206519212038
long_email,personalized,Saturday,US,0,0,Morning,3-5,0.6121033382406349
long_email,generic,Saturday,US,0,0,Morning,3-5,0.6915514234977151
long_email,personalized,Thursday,US,1,1,Morning,6-10,0.33730179199787924
long_email,generic,Thursday,UK,0,0,Morning,6-10,0.30525315298599953
short_email,personalized,Tuesday,US,0,0,Morning,1-2,0.6983544311624194
long_email,personalized,Monday,US,0,0,Night,1-2,0.3663819604414084
long_email,personalized,Tuesday,US,1,0,Afternoon,1-2,0.5036664354758927
short_email,personalized,Sunday,US,0,0,Night,3-5,0.6900999305166832
long_email,generic,Monday,UK,0,0,Night,3-5,0.5828427016998456
short_email,generic,Sunday,US,0,0,Afternoon,3-5,0.7288740269429757
short_email,personalized,Saturday,US,0,0,Morning,6-10,0.6346216502274549
long_email,personalized,Sunday,US,0,0,Night,6-10,0.6773795441556518
long_email,personalized,Monday,US,0,0,Morning,6-10,0.43635052226514276
long_email,personalized,Sunday,US,0,0,Morning,6-10,0.604924581128346
long_email,personalized,Sunday,UK,0,0,Night,6-10,0.3359934416138458
long_email,generic,Wednesday,US,0,0,Morning,3-5,0.31128431606641926
long_email,generic,Thursday,US,0,0,Night,6-10,0.39167535832794875
long_email,personalized,Saturday,US,0,0,Afternoon,6-10,0.6330996151291531
long_email,personalized,Tuesday,UK,0,0,Afternoon,3-5,0.4835142548218314
long_email,personalized,Sunday,US,0,0,Afternoon,11+,0.7437484130250411
short_email,personalized,Tuesday,UK,0,0,Morning,11+,0.4588112383730815
short_email,personalized,Wednesday,US,0,0,Morning,3-5,0.6735235001027445
short_email,personalized,Saturday,US,0,0,Afternoon,11+,0.7605599709281973
short_email,generic,Saturday,US,0,0,Morning,3-5,0.41864564196083115
short_email,personalized,Friday,US,1,0,Morning,3-5,0.7380186760778323
long_email,generic,Saturday,US,0,0,Morning,6-10,0.40979199266300176
long_email,personalized,Tuesday,UK,0,0,Night,11+,0.4047600752213769
long_email,personalized,Tuesday,US,0,0,Morning,1-2,0.5450965417422567
long_email,personalized,Saturday,US,0,0,Night,6-10,0.614499687441826
long_email,personalized,Sunday,US,0,0,Afternoon,3-5,0.7214351340117711
long_email,personalized,Sunday,US,0,0,Morning,1-2,0.5017431749039825
long_email,generic,Saturday,US,0,0,Evening,6-10,0.37872260355563464
short_email,personalized,Friday,US,0,0,Night,1-2,0.6627273196998693
long_email,personalized,Monday,US,0,0,Morning,3-5,0.4204106937545681
long_email,personalized,Saturday,US,1,1,Afternoon,6-10,0.6330996151291531
long_email,personalized,Sunday,US,0,0,Afternoon,1-2,0.4857056522840299
short_email,generic,Saturday,US,0,0,Night,6-10,0.5142885812713758
short_email,generic,Friday,US,0,0,Night,3-5,0.5962598289778905
short_email,personalized,Friday,FR,0,0,Afternoon,1-2,0.36894736106945525
long_email,generic,Friday,US,0,0,Afternoon,3-5,0.7417708229440076
short_email,generic,Monday,US,0,0,Afternoon,11+,0.5790305353202156
long_email,personalized,Friday,US,0,0,Afternoon,3-5,0.7563298625125633
short_email,generic,Monday,UK,0,0,Afternoon,3-5,0.6777390493376625
long_email,personalized,Monday,US,0,0,Morning,6-10,0.43635052226514276
long_email,generic,Saturday,US,0,0,Night,6-10,0.5480773210935989
short_email,personalized,Sunday,US,0,0,Afternoon,1-2,0.6352748761813904
long_email,generic,Saturday,US,0,0,Morning,6-10,0.40979199266300176
long_email,personalized,Sunday,US,0,0,Night,6-10,0.6773795441556518
short_email,generic,Friday,US,0,0,Morning,6-10,0.325811669969642
long_email,personalized,Thursday,US,0,0,Morning,3-5,0.5247661469328606
short_email,personalized,Sunday,US,1,0,Morning,6-10,0.4931109678497853
short_email,generic,Saturday,US,0,0,Afternoon,3-5,0.7531029191370574
short_email,personalized,Tuesday,UK,0,0,Morning,11+,0.4588112383730815
long_email,personalized,Friday,US,0,0,Morning,1-2,0.3919876313086182
long_email,personalized,Thursday,US,0,0,Morning,3-5,0.5247661469328606
long_email,personalized,Monday,US,0,0,Night,3-5,0.4088495698639171
short_email,generic,Tuesday,US,0,0,Night,3-5,0.5892191891009108
short_email,generic,Monday,US,0,0,Afternoon,6-10,0.45787565604749403
short_email,personalized,Wednesday,US,0,0,Morning,3-5,0.6735235001027445
short_email,generic,Tuesday,US,1,0,Night,6-10,0.5039826559863443
short_email,personalized,Wednesday,UK,0,0,Morning,3-5,0.5089486706352836
long_email,personalized,Tuesday,UK,0,0,Afternoon,3-5,0.4835142548218314
short_email,generic,Saturday,US,0,0,Morning,3-5,0.41864564196083115
short_email,generic,Friday,US,1,1,Night,11+,0.5928092805567517
short_email,generic,Saturday,US,0,0,Night,3-5,0.4972992315776819
long_email,personalized,Friday,US,0,0,Night,11+,0.661551330334452
short_email,generic,Friday,US,0,0,Night,3-5,0.5962598289778905
long_email,personalized,Thursday,UK,0,0,Morning,6-10,0.4399795799652895
short_email,generic,Friday,US,0,0,Afternoon,3-5,0.722239906538625
short_email,personalized,Thursday,US,0,0,Night,3-5,0.6281423753053282
short_email,personalized,Thursday,US,1,1,Morning,6-10,0.538558393296371
short_email,personalized,Wednesday,US,0,0,Afternoon,3-5,0.7574233831485649
long_email,personalized,Saturday,US,0,0,Night,1-2,0.5201721694797604
long_email,personalized,Friday,US,0,0,Night,1-2,0.5995211634002413
short_email,generic,Wednesday,UK,0,0,Night,3-5,0.4438280545025664
long_email,personalized,Wednesday,US,0,0,Morning,3-5,0.5821455409600599
long_email,personalized,Friday,US,0,0,Afternoon,3-5,0.7563298625125633
long_email,personalized,Thursday,US,0,0,Morning,6-10,0.33730179199787924
short_email,generic,Tuesday,US,0,0,Night,6-10,0.5039826559863443
long_email,generic,Tuesday,US,0,0,Morning,3-5,0.332289786965252
short_email,personalized,Saturday,US,1,0,Night,1-2,0.5909063032594436
short_email,generic,Tuesday,US,0,0,Night,3-5,0.5892191891009108
short_email,personalized,Saturday,US,0,0,Morning,6-10,0.6346216502274549
short_email,personalized,Wednesday,US,1,0,Morning,1-2,0.6511811275908616
long_email,personalized,Sunday,FR,0,0,Afternoon,3-5,0.3105811476224506
short_email,generic,Wednesday,UK,0,0,Night,6-10,0.48705348846148167
short_email,generic,Friday,US,0,0,Night,3-5,0.5962598289778905
long_email,generic,Saturday,US,0,0,Morning,6-10,0.40979199266300176
short_email,generic,Thursday,US,0,0,Morning,3-5,0.5317326336039205
long_email,personalized,Thursday,UK,0,0,Night,1-2,0.3865075657104502
long_email,personalized,Sunday,US,0,0,Morning,6-10,0.604924581128346
long_email,personalized,Thursday,US,0,0,Night,3-5,0.6345525399941663
long_email,personalized,Thursday,US,0,0,Morning,3-5,0.5247661469328606
short_email,generic,Thursday,US,0,0,Morning,3-5,0.5317326336039205
short_email,generic,Friday,US,0,0,Evening,3-5,0.5507240147345152
short_email,personalized,Thursday,UK,0,0,Morning,1-2,0.6459178570053252
short_email,personalized,Sunday,US,0,0,Afternoon,6-10,0.6977735741190939
short_email,personalized,Monday,US,0,0,Morning,3-5,0.5462891032691266
long_email,personalized,Sunday,UK,0,0,Night,6-10,0.3359934416138458
short_email,personalized,Friday,US,0,0,Afternoon,1-2,0.6317853434098173
long_email,personalized,Saturday,US,0,0,Night,3-5,0.7353555371690296
short_email,personalized,Thursday,US,0,0,Morning,1-2,0.6085563213147315
long_email,personalized,Monday,US,0,0,Afternoon,1-2,0.3360820278723653
short_email,generic,Saturday,US,0,0,Morning,3-5,0.41864564196083115
short_email,generic,Thursday,UK,0,0,Night,6-10,0.3664945017173582
short_email,personalized,Friday,US,0,0,Night,3-5,0.5701008899345708
short_email,generic,Sunday,US,0,0,Morning,3-5,0.4107053858905531
long_email,generic,Thursday,US,0,0,Morning,6-10,0.3308523039413278
long_email,personalized,Monday,US,0,0,Morning,6-10,0.43635052226514276
short_email,generic,Sunday,UK,0,0,Afternoon,1-2,0.5129464890136574
short_email,personalized,Wednesday,UK,1,0,Afternoon,3-5,0.6830820170656754
short_email,personalized,Monday,US,0,0,Morning,3-5,0.5462891032691266
long_email,generic,Sunday,US,0,0,Morning,3-5,0.31976844652107195
long_email,personalized,Tuesday,US,1,1,Night,1-2,0.39004660798029134
long_email,personalized,Tuesday,US,0,0,Night,1-2,0.39004660798029134
short_email,personalized,Monday,US,0,0,Morning,3-5,0.5462891032691266
long_email,personalized,Saturday,US,0,0,Morning,11+,0.5015642842077027
short_email,personalized,Monday,US,0,0,Night,6-10,0.4937429495080481
short_email,personalized,Tuesday,US,1,0,Afternoon,6-10,0.613289117722602
short_email,personalized,Saturday,US,0,0,Morning,1-2,0.36833602254006914
long_email,personalized,Tuesday,US,0,0,Night,6-10,0.44736161736357155
short_email,generic,Monday,UK,0,0,Afternoon,6-10,0.3289964989368431
short_email,personalized,Wednesday,US,0,0,Morning,1-2,0.6511811275908616
long_email,personalized,Tuesday,UK,0,0,Night,1-2,0.6825605272147598
short_email,personalized,Monday,US,0,0,Afternoon,3-5,0.7655673705545738
short_email,generic,Tuesday,US,0,0,Night,3-5,0.5892191891009108
long_email,generic,Friday,US,0,0,Morning,3-5,0.5580312409040658
long_email,generic,Sunday,US,0,0,Afternoon,6-10,0.5811146524372198
long_email,personalized,Saturday,US,1,0,Afternoon,3-5,0.7577348498234319
short_email,personalized,Tuesday,US,1,1,Afternoon,6-10,0.613289117722602
long_email,generic,Thursday,UK,0,0,Morning,3-5,0.36229320881016525
short_email,personalized,Monday,UK,0,0,Morning,3-5,0.4226643170270632
long_email,personalized,Monday,US,0,0,Night,1-2,0.3663819604414084
short_email,personalized,Thursday,US,0,0,Morning,6-10,0.538558393296371
long_email,generic,Tuesday,US,0,0,Morning,3-5,0.332289786965252
long_email,personalized,Saturday,US,0,0,Morning,11+,0.5015642842077027
short_email,generic,Wednesday,US,0,0,Morning,6-10,0.41949856047170964
short_email,generic,Monday,UK,0,0,Night,11+,0.55297337595091
short_email,personalized,Thursday,US,0,0,Morning,3-5,0.5931117754469422
short_email,personalized,Wednesday,US,1,0,Morning,6-10,0.6248170897231878
short_email,personalized,Saturday,US,0,0,Night,3-5,0.8153451297197495
long_email,personalized,Friday,US,0,0,Morning,1-2,0.3919876313086182
long_email,personalized,Monday,US,0,0,Afternoon,6-10,0.5855503047287418
short_email,personalized,Saturday,UK,0,0,Afternoon,6-10,0.6522963513941165
short_email,generic,Sunday,UK,0,0,Afternoon,3-5,0.7246357519765959
short_email,personalized,Wednesday,US,0,0,Night,6-10,0.5797490880875703
long_email,personalized,Saturday,US,0,0,Night,6-10,0.614499687441826
long_email,personalized,Wednesday,US,0,0,Morning,3-5,0.5821455409600599
short_email,personalized,Saturday,UK,0,0,Night,3-5,0.4562172571841072
long_email,personalized,Sunday,FR,0,0,Afternoon,3-5,0.3105811476224506
short_email,personalized,Thursday,US,1,0,Morning,1-2,0.6085563213147315
long_email,generic,Thursday,US,0,0,Night,6-10,0.39167535832794875
long_email,personalized,Thursday,US,0,0,Morning,3-5,0.5247661469328606
short_email,personalized,Wednesday,US,0,0,Morning,6-10,0.6248170897231878
short_email,generic,Thursday,US,0,0,Morning,6-10,0.49838227511158556
short_email,generic,Tuesday,US,0,0,Afternoon,1-2,0.31426751363734096
long_email,generic,Tuesday,US,0,0,Morning,3-5,0.332289786965252
short_email,personalized,Tuesday,US,0,0,Morning,3-5,0.6349977718772061
short_email,personalized,Tuesday,US,1,0,Afternoon,3-5,0.7507414030073022
short_email,generic,Thursday,US,0,0,Afternoon,6-10,0.5005605411233668
short_email,personalized,Thursday,US,0,0,Morning,3-5,0.5931117754469422
short_email,personalized,Tuesday,US,0,0,Night,1-2,0.6441242442098507
short_email,personalized,Tuesday,US,0,0,Morning,1-2,0.6983544311624194
short_email,personalized,Monday,UK,1,0,Morning,3-5,0.4226643170270632
short_email,generic,Monday,US,0,0,Afternoon,6-10,0.45787565604749403
long_email,generic,Saturday,US,0,0,Morning,11+,0.4228663380837398
long_email,generic,Saturday,US,0,0,Morning,6-10,0.40979199266300176
long_email,generic,Wednesday,US,1,0,Afternoon,6-10,0.3231197569581558
short_email,personalized,Wednesday,UK,0,0,Morning,1-2,0.5620919482861292
short_email,generic,Wednesday,UK,0,0,Night,3-5,0.4438280545025664
short_email,personalized,Friday,US,0,0,Night,1-2,0.6627273196998693
short_email,generic,Friday,US,0,0,Morning,3-5,0.4344745684566742
long_email,generic,Thursday,US,0,0,Morning,3-5,0.6477142803053934
long_email,personalized,Friday,UK,0,0,Morning,6-10,0.45049599923045913
long_email,personalized,Monday,US,1,1,Morning,3-5,0.4204106937545681
short_email,generic,Monday,US,1,0,Morning,3-5,0.3076066103173423
long_email,generic,Thursday,US,0,0,Night,3-5,0.6596958024046216
short_email,personalized,Friday,US,0,0,Afternoon,1-2,0.6317853434098173
short_email,personalized,Thursday,US,0,0,Night,6-10,0.5133176947866701
short_email,personalized,Tuesday,UK,0,0,Morning,3-5,0.4746694072173348
long_email,generic,Tuesday,US,0,0,Afternoon,6-10,0.32097202066487696
long_email,generic,Sunday,UK,0,0,Morning,3-5,0.398569220752203
long_email,generic,Sunday,US,0,0,Morning,6-10,0.4273957511719436
short_email,generic,Sunday,US,0,0,Morning,3-5,0.4107053858905531
short_email,personalized,Monday,US,0,0,Night,3-5,0.6180961052865837
short_email,personalized,Wednesday,US,0,0,Morning,3-5,0.6735235001027445
long_email,personalized,Thursday,US,0,0,Night,6-10,0.37618548580597966
short_email,generic,Friday,US,0,0,Morning,6-10,0.325811669969642
short_email,generic,Thursday,US,0,0,Afternoon,3-5,0.594522755878961
long_email,personalized,Sunday,US,0,0,Night,1-2,0.5758006763038948
long_email,generic,Wednesday,US,0,0,Morning,3-5,0.31128431606641926
long_email,personalized,Wednesday,US,0,0,Morning,3-5,0.5821455409600599
short_email,generic,Wednesday,US,0,0,Night,6-10,0.4594650759035233
long_email,generic,Thursday,US,0,0,Afternoon,6-10,0.3645345980366103
short_email,generic,Tuesday,UK,0,0,Night,6-10,0.45901616931844097
short_email,generic,Tuesday,US,0,0,Night,3-5,0.5892191891009108
short_email,generic,Friday,US,0,0,Afternoon,1-2,0.4211197206222834
short_email,generic,Sunday,US,1,0,Night,3-5,0.5437460841563161
short_email,personalized,Friday,UK,0,0,Morning,11+,0.46474471859316063
long_email,generic,Saturday,US,1,1,Night,6-10,0.5480773210935989
long_email,generic,Friday,US,0,0,Afternoon,6-10,0.45954819570655014
short_email,generic,Monday,US,0,0,Morning,3-5,0.3076066103173423
short_email,personalized,Tuesday,US,1,1,Afternoon,3-5,0.7507414030073022
short_email,personalized,Thursday,US,0,0,Night,11+,0.7468286192099858
long_email,generic,Thursday,UK,0,0,Night,1-2,0.33460379021489467
short_email,generic,Wednesday,US,0,0,Afternoon,3-5,0.5246337107495048
short_email,personalized,Sunday,US,0,0,Night,3-5,0.6900999305166832
short_email,personalized,Thursday,US,1,0,Afternoon,6-10,0.5869316193546836
short_email,generic,Thursday,US,0,0,Morning,3-5,0.5317326336039205
short_email,generic,Sunday,US,0,0,Morning,3-5,0.4107053858905531
short_email,personalized,Thursday,US,0,0,Afternoon,1-2,0.5060021055987974
short_email,personalized,Sunday,US,0,0,Morning,6-10,0.4931109678497853
short_email,personalized,Sunday,US,1,0,Afternoon,6-10,0.6977735741190939
long_email,generic,Sunday,US,0,0,Night,6-10,0.5166158335633163
long_email,personalized,Tuesday,US,0,0,Night,3-5,0.7125212983235865
short_email,generic,Thursday,US,0,0,Morning,3-5,0.5317326336039205
short_email,personalized,Friday,US,0,0,Afternoon,1-2,0.6317853434098173
short_email,personalized,Sunday,US,0,0,Night,6-10,0.6794933359146268
short_email,generic,Monday,UK,0,0,Afternoon,6-10,0.3289964989368431
short_email,personalized,Thursday,US,0,0,Morning,6-10,0.538558393296371
short_email,personalized,Friday,US,0,0,Night,3-5,0.5701008899345708
long_email,personalized,Wednesday,US,0,0,Morning,6-10,0.4322170061493289
long_email,personalized,Tuesday,US,0,0,Morning,1-2,0.5450965417422567
short_email,generic,Sunday,US,0,0,Morning,3-5,0.4107053858905531
short_email,personalized,Tuesday,US,0,0,Morning,3-5,0.6349977718772061
long_email,generic,Wednesday,US,0,0,Afternoon,6-10,0.3231197569581558
long_email,personalized,Thursday,US,0,0,Night,6-10,0.37618548580597966
short_email,personalized,Sunday,US,0,0,Evening,3-5,0.7997226089603767
long_email,personalized,Friday,US,0,0,Morning,1-2,0.3919876313086182
short_email,personalized,Tuesday,UK,0,0,Afternoon,6-10,0.628639200864969
short_email,personalized,Wednesday,UK,0,0,Morning,6-10,0.517345745862589
short_email,personalized,Friday,UK,0,0,Morning,6-10,0.46551285318914
short_email,generic,Tuesday,US,0,0,Morning,3-5,0.5402435789072131
long_email,generic,Friday,UK,0,0,Morning,6-10,0.3431253204782263
long_email,generic,Tuesday,US,0,0,Morning,3-5,0.332289786965252
short_email,personalized,Tuesday,US,0,0,Night,11+,0.7249588625438753
long_email,personalized,Saturday,US,0,0,Night,6-10,0.614499687441826
short_email,generic,Saturday,US,0,0,Evening,1-2,0.41740983722160374
short_email,personalized,Thursday,US,0,0,Evening,6-10,0.5845398270474749
short_email,generic,Sunday,US,1,0,Afternoon,6-10,0.56419102769703
short_email,personalized,Wednesday,US,1,0,Afternoon,1-2,0.4773257814200474
long_email,personalized,Thursday,US,0,0,Afternoon,1-2,0.400181387608016
long_email,personalized,Sunday,US,0,0,Afternoon,1-2,0.4857056522840299
short_email,personalized,Monday,US,0,0,Night,3-5,0.6180961052865837
long_email,personalized,Thursday,US,0,0,Afternoon,3-5,0.6292464478403582
long_email,generic,Sunday,FR,0,0,Afternoon,6-10,0.3314779477638776
short_email,generic,Monday,UK,0,0,Night,3-5,0.5114847010801973
short_email,generic,Sunday,US,1,0,Morning,3-5,0.4107053858905531
long_email,generic,Tuesday,US,0,0,Night,3-5,0.43927194944822673
long_email,generic,Tuesday,US,0,0,Afternoon,6-10,0.32097202066487696
short_email,generic,Saturday,US,1,0,Night,6-10,0.5142885812713758
long_email,personalized,Tuesday,US,0,0,Morning,3-5,0.7119791175624354
short_email,personalized,Tuesday,US,0,0,Morning,6-10,0.5863310802990516
long_email,personalized,Monday,US,0,0,Morning,3-5,0.4204106937545681
short_email,personalized,Monday,US,0,0,Morning,3-5,0.5462891032691266
short_email,personalized,Monday,UK,0,0,Night,3-5,0.4926483660807846
long_email,generic,Saturday,US,1,0,Morning,6-10,0.40979199266300176
long_email,personalized,Tuesday,US,0,0,Night,1-2,0.39004660798029134
short_email,generic,Sunday,US,0,0,Morning,3-5,0.4107053858905531
long_email,personalized,Tuesday,US,0,0,Night,3-5,0.7125212983235865
short_email,personalized,Sunday,US,1,0,Morning,6-10,0.4931109678497853
long_email,personalized,Wednesday,US,0,0,Morning,1-2,0.4765922482773454
long_email,generic,Saturday,US,0,0,Night,3-5,0.688626512206378
short_email,personalized,Thursday,ES,0,0,Afternoon,1-2,0.3373486589480311
short_email,generic,Friday,US,0,0,Night,6-10,0.4523462801621983
long_email,generic,Friday,US,0,0,Morning,6-10,0.30988980262260674
short_email,generic,Monday,UK,1,0,Night,3-5,0.5114847010801973
long_email,generic,Wednesday,US,0,0,Morning,3-5,0.31128431606641926
long_email,personalized,Sunday,FR,0,0,Night,3-5,0.5376912632717386
long_email,personalized,Saturday,US,0,0,Night,6-10,0.614499687441826
short_email,generic,Wednesday,US,0,0,Night,3-5,0.47487821325760554
short_email,generic,Tuesday,US,1,0,Afternoon,6-10,0.49085235538009814
long_email,personalized,Sunday,US,0,0,Morning,1-2,0.5017431749039825
long_email,personalized,Friday,US,1,1,Morning,11+,0.5357827484110999
short_email,generic,Wednesday,US,0,0,Night,3-5,0.47487821325760554
long_email,generic,Sunday,US,0,0,Morning,6-10,0.4273957511719436
short_email,personalized,Wednesday,UK,0,0,Morning,11+,0.46492406521237617
long_email,generic,Thursday,US,0,0,Morning,6-10,0.3308523039413278
long_email,generic,Sunday,UK,0,0,Afternoon,3-5,0.4180835389504356
long_email,personalized,Sunday,US,0,0,Night,3-5,0.8089115700912847
short_email,generic,Monday,US,0,0,Morning,6-10,0.34676104713183803
short_email,personalized,Saturday,UK,0,0,Evening,1-2,0.3359720351239388
long_email,personalized,Tuesday,UK,0,0,Night,3-5,0.34800185646421655
long_email,generic,Saturday,US,0,0,Afternoon,3-5,0.7704927639680451
short_email,generic,Saturday,US,0,0,Morning,3-5,0.41864564196083115
short_email,personalized,Tuesday,UK,0,0,Morning,3-5,0.4746694072173348
long_email,personalized,Tuesday,UK,0,0,Night,1-2,0.6825605272147598
short_email,personalized,Tuesday,US,0,0,Night,1-2,0.6441242442098507
long_email,personalized,Wednesday,US,0,0,Afternoon,11+,0.6445903257819403
long_email,personalized,Sunday,UK,1,1,Morning,3-5,0.43298580816798726
short_email,personalized,Tuesday,US,1,0,Afternoon,3-5,0.7507414030073022
short_email,personalized,Wednesday,US,1,0,Night,3-5,0.7285692224232091
long_email,personalized,Monday,US,0,0,Night,3-5,0.4088495698639171
long_email,generic,Friday,US,0,0,Morning,6-10,0.30988980262260674
long_email,personalized,Saturday,US,0,0,Night,6-10,0.614499687441826
short_email,personalized,Tuesday,UK,0,0,Night,1-2,0.5783815601517529
short_email,personalized,Sunday,UK,0,0,Night,11+,0.6150974590573427
long_email,personalized,Saturday,US,0,0,Morning,6-10,0.5453265308666994
short_email,personalized,Tuesday,US,0,0,Night,1-2,0.6441242442098507
short_email,generic,Sunday,US,1,0,Afternoon,3-5,0.7288740269429757
short_email,personalized,Friday,US,0,0,Morning,6-10,0.633323473154612
long_email,personalized,Friday,US,0,0,Night,1-2,0.5995211634002413
long_email,personalized,Friday,US,1,1,Night,6-10,0.519014331874276
long_email,personalized,Tuesday,UK,0,0,Morning,6-10,0.4576614982080618
long_email,personalized,Sunday,UK,1,0,Morning,11+,0.587468738185014
long_email,generic,Thursday,UK,1,0,Morning,6-10,0.30525315298599953
long_email,generic,Sunday,US,0,0,Night,3-5,0.5963150338905644
short_email,generic,Thursday,US,1,0,Morning,6-10,0.49838227511158556
short_email,personalized,Wednesday,UK,0,0,Morning,1-2,0.5620919482861292
short_email,personalized,Saturday,US,0,0,Afternoon,1-2,0.5447418498754191
short_email,generic,Wednesday,UK,0,0,Night,3-5,0.4438280545025664
long_email,generic,Tuesday,US,0,0,Morning,3-5,0.332289786965252
short_email,generic,Wednesday,US,0,0,Afternoon,1-2,0.30395576181378753
short_email,generic,Thursday,US,0,0,Night,3-5,0.5466049083857598
short_email,generic,Sunday,US,0,0,Night,6-10,0.48203788131426306
long_email,personalized,Thursday,US,0,0,Morning,11+,0.41223829491148356
short_email,generic,Tuesday,US,0,0,Night,0,0.338785829895527
short_email,personalized,Monday,US,0,0,Evening,3-5,0.6163835822042835
short_email,generic,Wednesday,US,1,0,Afternoon,3-5,0.5246337107495048
long_email,personalized,Friday,US,0,0,Morning,3-5,0.7351927726428115
long_email,personalized,Friday,US,0,0,Morning,3-5,0.7351927726428115
short_email,personalized,Wednesday,US,0,0,Morning,1-2,0.6511811275908616
short_email,generic,Wednesday,UK,0,0,Night,1-2,0.504425584213691
long_email,personalized,Saturday,US,0,0,Night,1-2,0.5201721694797604
short_email,generic,Friday,US,0,0,Night,3-5,0.5962598289778905
long_email,personalized,Wednesday,US,0,0,Morning,3-5,0.5821455409600599
short_email,personalized,Thursday,US,0,0,Night,6-10,0.5133176947866701
long_email,personalized,Saturday,US,0,0,Morning,3-5,0.6121033382406349
